name;open;high;low;close;volume;marketCap;timestamp
"2781";0.00000660934101;0.00000855089471;0.00000644034029;0.00000838395305;1912130026.68;3527044372.24;"2024-03-20T00:00:00.000Z"
"2781";0.00000838395305;0.00000841932063;0.00000767870603;0.0000079045105;1098889383.15;3325213473.88;"2024-03-21T00:00:00.000Z"
"2781";0.00000790419136;0.00000826128535;0.00000715086314;0.00000740550512;887464393.1;3115421207.32;"2024-03-22T00:00:00.000Z"
"2781";0.00000740550512;0.00000770057016;0.00000731786924;0.00000732262178;630797721.38;3080553024.02;"2024-03-23T00:00:00.000Z"
"2781";0.00000732262178;0.00000798375143;0.00000720444745;0.00000781808154;528203046.45;3288987941.95;"2024-03-24T00:00:00.000Z"
"2781";0.00000781808154;0.00000845726353;0.00000744699098;0.00000810028628;1040906889.05;3407708624.82;"2024-03-25T00:00:00.000Z"
"2781";0.00000810028628;0.00000865804779;0.00000786223319;0.00000804227276;896509294.33;3383302923.47;"2024-03-26T00:00:00.000Z"
"2781";0.00000804227276;0.00000835210689;0.00000753511756;0.00000763746202;657071796.82;3213003135.54;"2024-03-27T00:00:00.000Z"
"2781";0.00000763746202;0.00000829782343;0.00000740146469;0.00000799284317;789450128.96;3362467883.77;"2024-03-28T00:00:00.000Z"
"2781";0.00000799274688;0.00000804167633;0.00000760301156;0.00000774270403;476563628.98;3257277383.06;"2024-03-29T00:00:00.000Z"
"2781";0.00000774269945;0.00000883687593;0.00000772493799;0.00000812269928;1052730170.4;3417137545.85;"2024-03-30T00:00:00.000Z"
"2781";0.00000812269928;0.00000917742319;0.00000804064283;0.00000879635709;962829900.55;3700538584.53;"2024-03-31T00:00:00.000Z"
"2781";0.00000879635709;0.00000879745491;0.00000767641175;0.00000793822137;952284918.37;3338954920.52;"2024-04-01T00:00:00.000Z"
"2781";0.00000793685544;0.00000793690738;0.00000691033659;0.00000724878275;933741845.87;3049489689.06;"2024-04-02T00:00:00.000Z"
"2781";0.00000724878275;0.0000074201408;0.0000066207839;0.00000681670344;674858486.24;2867718289.4;"2024-04-03T00:00:00.000Z"
"2781";0.00000681670344;0.00000718602255;0.00000663003788;0.00000691698857;493151555.58;2909907230.52;"2024-04-04T00:00:00.000Z"
"2781";0.00000691698857;0.00000698163991;0.00000637303662;0.00000658150286;437338728.11;2768771780.83;"2024-04-05T00:00:00.000Z"
"2781";0.00000658150286;0.00000685727318;0.00000655304016;0.00000677405792;268995696.09;2849777750.89;"2024-04-06T00:00:00.000Z"
"2781";0.00000677405792;0.00000750420693;0.00000673423496;0.00000745490848;547336145.12;3136204700.98;"2024-04-07T00:00:00.000Z"
"2781";0.00000745490848;0.00000794336071;0.00000721186322;0.00000777023658;633183369.98;3268860047.87;"2024-04-08T00:00:00.000Z"
"2781";0.00000777023658;0.00000784343579;0.00000694713331;0.00000703526997;552447916.28;2959667021.01;"2024-04-09T00:00:00.000Z"
"2781";0.00000703526997;0.0000072456732;0.00000671525381;0.00000714060288;583467842.77;3003979512.4;"2024-04-10T00:00:00.000Z"
"2781";0.00000714060288;0.00000751372472;0.00000682631786;0.00000732542781;721632748.52;3081733494.17;"2024-04-11T00:00:00.000Z"
"2781";0.00000732542781;0.00000753592245;0.00000505188737;0.00000594797717;1217866327.25;2502134036.64;"2024-04-12T00:00:00.000Z"
"2781";0.0000059476922;0.00000603908441;0.00000403676601;0.00000505727051;1416785127.5;2127159673.77;"2024-04-13T00:00:00.000Z"
"2781";0.00000505636022;0.00000555879288;0.00000485011661;0.00000543621468;1056255575.98;2286960608.09;"2024-04-14T00:00:00.000Z"
"2781";0.00000543621468;0.00000576716758;0.00000476205733;0.00000509174038;910995187.39;2142043749.84;"2024-04-15T00:00:00.000Z"
"2781";0.00000509174038;0.00000553537265;0.00000478414393;0.0000054072996;766599607.38;2274791130.56;"2024-04-16T00:00:00.000Z"
"2781";0.00000540728725;0.00000547553086;0.00000488289431;0.00000491023042;621513136.05;2065684342.48;"2024-04-17T00:00:00.000Z"
"2781";0.00000491023042;0.00000526980388;0.0000046516685;0.00000508817081;559779612.46;2140542067.79;"2024-04-18T00:00:00.000Z"
