name;open;high;low;close;volume;marketCap;timestamp
"2781";0.00002484408555;0.00002795699332;0.00002378819529;0.00002776513618;1862892531.79;16361700740.97;"2024-03-20T00:00:00.000Z"
"2781";0.00002776513618;0.00002843718911;0.0000263714768;0.00002719664004;1459423178.46;16026735325.81;"2024-03-21T00:00:00.000Z"
"2781";0.00002719671359;0.00002847065752;0.00002587824846;0.00002649046678;1197323604.1;15610551562.62;"2024-03-22T00:00:00.000Z"
"2781";0.00002649046678;0.00002844215884;0.00002634525979;0.00002717897136;1011495913.19;16016280016.62;"2024-03-23T00:00:00.000Z"
"2781";0.00002717897136;0.00002831908667;0.00002715510606;0.0000280576182;888240413.13;16534057298.79;"2024-03-24T00:00:00.000Z"
"2781";0.0000280576182;0.00003036367986;0.00002749099768;0.00002869752824;1480936800.1;16911149510.02;"2024-03-25T00:00:00.000Z"
"2781";0.00002869752824;0.00003150828397;0.00002851414542;0.00003066887723;1888428341.04;18072844592.44;"2024-03-26T00:00:00.000Z"
"2781";0.00003066887723;0.00003167685922;0.00002935102163;0.0000301725984;1624061482.61;17780392731.98;"2024-03-27T00:00:00.000Z"
"2781";0.0000301725984;0.00003272014621;0.00002982818426;0.00003200844349;1817914899.8;18862236806.52;"2024-03-28T00:00:00.000Z"
"2781";0.00003200844339;0.00003208308915;0.00003020334853;0.00003079956996;930868109.35;18149860437.24;"2024-03-29T00:00:00.000Z"
"2781";0.00003079956996;0.00003099335439;0.0000295687607;0.00002986202758;712109186.88;17597376638.22;"2024-03-30T00:00:00.000Z"
"2781";0.00002986202758;0.00003077969075;0.00002977184136;0.00003074509267;522754836.01;18117757542.72;"2024-03-31T00:00:00.000Z"
"2781";0.00003074509267;0.00003074542214;0.00002796889583;0.00002867007427;902462629.7;16894971175.22;"2024-04-01T00:00:00.000Z"
"2781";0.00002867007427;0.00002867150485;0.00002575172327;0.00002637980548;995352992.6;15545340029.71;"2024-04-02T00:00:00.000Z"
"2781";0.00002637980548;0.00002747536908;0.00002559729413;0.00002636319334;797828525.51;15535550667.64;"2024-04-03T00:00:00.000Z"
"2781";0.00002636319334;0.00002846171126;0.00002593313767;0.00002767042037;668734667.97;16305885715.82;"2024-04-04T00:00:00.000Z"
"2781";0.00002767042037;0.00002770706129;0.00002636346881;0.00002683326697;564855707.27;15812560080.75;"2024-04-05T00:00:00.000Z"
"2781";0.00002683326697;0.00002774371476;0.00002673365756;0.00002747360419;359741666.21;16189904024.12;"2024-04-06T00:00:00.000Z"
"2781";0.00002747360419;0.00002893785838;0.00002740505507;0.0000281953894;662412529.03;16615244404.5;"2024-04-07T00:00:00.000Z"
"2781";0.0000281953894;0.00002938999288;0.00002775082411;0.00002872791505;682426370;16929056131.68;"2024-04-08T00:00:00.000Z"
"2781";0.00002872791505;0.00002938227803;0.00002725969744;0.00002746813858;677622295.4;16185672376.5;"2024-04-09T00:00:00.000Z"
"2781";0.00002746642325;0.00002819944796;0.00002668273225;0.00002804964349;622344416.04;16529357884.67;"2024-04-10T00:00:00.000Z"
"2781";0.00002804964349;0.00002812177356;0.00002724451276;0.00002752755444;416488303.75;16221696338.64;"2024-04-11T00:00:00.000Z"
"2781";0.00002752755444;0.00002798849418;0.00002233308167;0.0000248139639;1070458949.16;14622606165.1;"2024-04-12T00:00:00.000Z"
"2781";0.0000248139639;0.00002492313666;0.00001852763242;0.0000211727028;1479980622.28;12476849558.98;"2024-04-13T00:00:00.000Z"
"2781";0.0000211727028;0.00002291424909;0.00002069985944;0.00002272979071;1290825048.97;13394424974.12;"2024-04-14T00:00:00.000Z"
"2781";0.00002272979071;0.00002380575957;0.00002111504661;0.00002191522623;1000688726.36;12914324248.78;"2024-04-15T00:00:00.000Z"
"2781";0.00002191507944;0.00002286215212;0.0000209198603;0.00002264071242;892370096.21;13341922396.72;"2024-04-16T00:00:00.000Z"
"2781";0.00002264069598;0.0000229617279;0.00002139199643;0.0000220778584;592144678.21;13010248171.19;"2024-04-17T00:00:00.000Z"
"2781";0.00002207801227;0.000022949231;0.00002145125965;0.00002277977455;463771988.48;13423879920.65;"2024-04-18T00:00:00.000Z"
